timestamp,temperature_c,humidity_pct,apparent_temperature_c,weather_wind_speed_ms,precipitation_mm
2022-09-09 09:00:00,31.0,79,37.9,3.24,0.0
2022-09-09 10:00:00,32.7,71,39.5,3.26,0.0
2022-09-09 11:00:00,34.2,64,41.1,3.59,0.1
2022-09-09 12:00:00,32.4,71,38.6,2.99,0.9
2022-09-09 13:00:00,31.3,77,37.9,2.91,0.5
2022-09-09 14:00:00,32.5,73,39.4,2.38,0.0
2022-09-09 15:00:00,30.2,81,36.4,2.85,0.0
2022-09-09 16:00:00,30.2,81,36.9,1.79,0.1
2022-09-09 17:00:00,29.9,82,36.7,1.77,0.0
2022-09-09 18:00:00,29.9,82,36.4,2.42,0.0
2022-09-09 19:00:00,29.6,85,36.2,2.53,0.0
2022-09-09 20:00:00,28.9,88,35.4,2.68,0.0
2022-09-09 21:00:00,28.8,87,34.8,3.16,0.0
